time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2020-09-25 22:30:00,154.91,107.34,47.559999999999995,24.38,2.97
2020-09-25 23:30:00,0.0,0.0,0.0,22.88,2.48
2020-09-26 00:30:00,0.0,0.0,0.0,20.9,2.62
2020-09-26 01:30:00,0.0,0.0,0.0,19.88,2.69
2020-09-26 02:30:00,0.0,0.0,0.0,19.32,2.55
2020-09-26 03:30:00,0.0,0.0,0.0,18.91,2.55
2020-09-26 04:30:00,0.0,0.0,0.0,18.65,2.55
2020-09-26 05:30:00,0.0,0.0,0.0,18.34,2.69
2020-09-26 06:30:00,0.0,0.0,0.0,18.17,2.9
2020-09-26 07:30:00,0.0,0.0,0.0,17.65,3.38
2020-09-26 08:30:00,0.0,0.0,0.0,17.12,3.03
2020-09-26 09:30:00,0.0,0.0,0.0,16.61,2.76
2020-09-26 10:30:00,0.0,0.0,0.0,16.13,2.62
2020-09-26 11:30:00,5.39,0.0,5.4,15.73,2.55
2020-09-26 12:30:00,185.73,131.21,54.52,15.6,2.55
2020-09-26 13:30:00,432.91,338.5,94.39999999999999,17.4,2.9
2020-09-26 14:30:00,661.49,539.48,122.00999999999999,19.9,3.72
2020-09-26 15:30:00,844.29,707.94,136.35,22.12,4.48
2020-09-26 16:30:00,938.79,796.78,142.0,23.85,5.45
2020-09-26 17:30:00,979.36,832.49,146.88,25.19,6.07
2020-09-26 18:30:00,896.0,711.95,184.05,26.26,6.21
2020-09-26 19:30:00,808.2,670.2,138.0,26.93,6.41
2020-09-26 20:30:00,630.8,519.02,111.79,27.24,6.55
2020-09-26 21:30:00,392.78,307.28,85.5,27.16,6.69
2020-09-26 22:30:00,146.72,101.8,44.92,26.62,5.93
2020-09-26 23:30:00,0.0,0.0,0.0,25.42,5.1
2020-09-27 00:30:00,0.0,0.0,0.0,24.06,5.03
2020-09-27 01:30:00,0.0,0.0,0.0,23.17,5.38
2020-09-27 02:30:00,0.0,0.0,0.0,22.51,5.66
2020-09-27 03:30:00,0.0,0.0,0.0,21.83,6.0
2020-09-27 04:30:00,0.0,0.0,0.0,21.11,6.28
2020-09-27 05:30:00,0.0,0.0,0.0,20.42,6.28
2020-09-27 06:30:00,0.0,0.0,0.0,19.82,6.21
2020-09-27 07:30:00,0.0,0.0,0.0,18.87,6.07
2020-09-27 08:30:00,0.0,0.0,0.0,18.49,6.07
2020-09-27 09:30:00,0.0,0.0,0.0,18.2,6.0
2020-09-27 10:30:00,0.0,0.0,0.0,17.98,5.66
2020-09-27 11:30:00,0.0,0.0,0.0,17.7,5.45
2020-09-27 12:30:00,186.64,131.35,55.290000000000006,17.62,5.52
2020-09-27 13:30:00,437.0,342.09,94.9,18.68,5.24
2020-09-27 14:30:00,671.21,551.22,120.0,20.21,6.34
2020-09-27 15:30:00,853.72,717.75,135.98,21.9,6.34
2020-09-27 16:30:00,967.3,823.12,144.19,23.53,6.0
2020-09-27 17:30:00,1002.68,856.78,145.91,24.97,5.86
2020-09-27 18:30:00,751.66,454.6,297.06,26.14,5.79
2020-09-27 19:30:00,788.61,622.18,166.43,27.03,6.21
2020-09-27 20:30:00,563.72,398.91,164.82,27.5,6.21
2020-09-27 21:30:00,297.35,187.83,109.52,27.36,5.86
2020-09-27 22:30:00,110.98,67.43,43.550000000000004,26.79,4.83
2020-09-27 23:30:00,0.0,0.0,0.0,25.63,3.52
2020-09-28 00:30:00,0.0,0.0,0.0,24.5,2.41
2020-09-28 01:30:00,0.0,0.0,0.0,23.75,1.52
2020-09-28 02:30:00,0.0,0.0,0.0,23.06,1.24
2020-09-28 03:30:00,0.0,0.0,0.0,22.42,1.38
2020-09-28 04:30:00,0.0,0.0,0.0,21.96,1.79
2020-09-28 05:30:00,0.0,0.0,0.0,21.58,2.28
2020-09-28 06:30:00,0.0,0.0,0.0,21.51,2.9
2020-09-28 07:30:00,0.0,0.0,0.0,20.63,3.1
2020-09-28 08:30:00,0.0,0.0,0.0,20.18,2.55
2020-09-28 09:30:00,0.0,0.0,0.0,19.89,2.0
2020-09-28 10:30:00,0.0,0.0,0.0,19.53,2.14
2020-09-28 11:30:00,0.0,0.0,0.0,19.14,2.21
2020-09-28 12:30:00,45.91,11.75,34.160000000000004,18.12,2.34
2020-09-28 13:30:00,130.62,60.0,70.61999999999999,17.18,2.76
2020-09-28 14:30:00,217.19,81.57,135.62,16.83,2.21
2020-09-28 15:30:00,420.79,175.49,245.3,17.47,0.83
2020-09-28 16:30:00,279.34,49.4,229.94,19.12,1.17
2020-09-28 17:30:00,79.34,0.0,79.33,19.26,2.62
2020-09-28 18:30:00,84.81,0.0,84.80999999999999,17.32,3.79
2020-09-28 19:30:00,43.48,0.0,43.48,15.79,4.69
2020-09-28 20:30:00,25.31,0.0,25.31,14.7,4.83
2020-09-28 21:30:00,15.79,0.0,15.78,14.18,4.48
2020-09-28 22:30:00,8.11,0.0,8.12,13.98,3.66
2020-09-28 23:30:00,0.0,0.0,0.0,13.89,3.59
2020-09-29 00:30:00,0.0,0.0,0.0,13.84,3.31
2020-09-29 01:30:00,0.0,0.0,0.0,13.76,2.76
2020-09-29 02:30:00,0.0,0.0,0.0,13.37,2.83
2020-09-29 03:30:00,0.0,0.0,0.0,12.9,3.31
2020-09-29 04:30:00,0.0,0.0,0.0,12.68,3.52
2020-09-29 05:30:00,0.0,0.0,0.0,12.21,3.66
2020-09-29 06:30:00,0.0,0.0,0.0,11.8,3.52
2020-09-29 07:30:00,0.0,0.0,0.0,11.37,3.79
2020-09-29 08:30:00,0.0,0.0,0.0,11.04,3.66
2020-09-29 09:30:00,0.0,0.0,0.0,10.75,3.31
2020-09-29 10:30:00,0.0,0.0,0.0,10.48,3.1
2020-09-29 11:30:00,0.0,0.0,0.0,10.21,2.97
2020-09-29 12:30:00,186.38,129.61,56.77,10.13,2.9
2020-09-29 13:30:00,439.61,340.89,98.72,11.18,3.03
2020-09-29 14:30:00,688.08,561.53,126.55,12.94,3.31
2020-09-29 15:30:00,805.32,652.18,153.14,14.72,3.66
2020-09-29 16:30:00,928.89,733.43,195.46,16.0,4.0
2020-09-29 17:30:00,843.3,610.74,232.56,17.08,4.28
2020-09-29 18:30:00,367.59,122.91,244.69,17.58,4.34
2020-09-29 19:30:00,338.33,117.6,220.73,17.25,4.0
2020-09-29 20:30:00,135.17,0.0,135.17000000000002,17.47,4.07
2020-09-29 21:30:00,88.2,0.0,88.2,17.12,3.59
2020-09-29 22:30:00,68.84,23.55,45.29,16.85,3.1
2020-09-29 23:30:00,0.0,0.0,0.0,16.18,2.83
2020-09-30 00:30:00,0.0,0.0,0.0,15.13,2.55
2020-09-30 01:30:00,0.0,0.0,0.0,14.01,2.69
2020-09-30 02:30:00,0.0,0.0,0.0,13.18,2.9
2020-09-30 03:30:00,0.0,0.0,0.0,12.7,3.03
2020-09-30 04:30:00,0.0,0.0,0.0,12.34,3.17
2020-09-30 05:30:00,0.0,0.0,0.0,11.89,3.03
2020-09-30 06:30:00,0.0,0.0,0.0,11.27,2.9
2020-09-30 07:30:00,0.0,0.0,0.0,10.48,3.59
2020-09-30 08:30:00,0.0,0.0,0.0,10.26,4.14
2020-09-30 09:30:00,0.0,0.0,0.0,10.32,4.69
2020-09-30 10:30:00,0.0,0.0,0.0,10.57,4.97
2020-09-30 11:30:00,0.0,0.0,0.0,10.76,5.24
2020-09-30 12:30:00,108.18,53.68,54.51,11.17,5.38
2020-09-30 13:30:00,229.45,123.67,105.77000000000001,12.34,5.17
2020-09-30 14:30:00,411.37,231.12,180.25,13.41,6.34
2020-09-30 15:30:00,597.64,410.99,186.65,14.78,7.31
2020-09-30 16:30:00,761.92,544.48,217.43,16.6,9.52
2020-09-30 17:30:00,816.78,597.01,219.78,17.99,10.14
2020-09-30 18:30:00,356.21,160.85,195.35,19.12,9.86
2020-09-30 19:30:00,397.74,260.36,137.39000000000001,17.1,9.31
2020-09-30 20:30:00,281.77,175.51,106.25999999999999,16.6,9.59
2020-09-30 21:30:00,155.55,76.31,79.24000000000001,16.56,8.48
2020-09-30 22:30:00,97.03,62.52,34.52,15.79,8.21
2020-09-30 23:30:00,0.0,0.0,0.0,15.21,7.1
2020-10-01 00:30:00,0.0,0.0,0.0,14.19,6.9
2020-10-01 01:30:00,0.0,0.0,0.0,13.04,6.0
2020-10-01 02:30:00,0.0,0.0,0.0,12.58,5.52
2020-10-01 03:30:00,0.0,0.0,0.0,12.02,5.17
2020-10-01 04:30:00,0.0,0.0,0.0,11.63,4.9
2020-10-01 05:30:00,0.0,0.0,0.0,11.44,4.62
2020-10-01 06:30:00,0.0,0.0,0.0,11.07,4.41
2020-10-01 07:30:00,0.0,0.0,0.0,10.54,4.07
2020-10-01 08:30:00,0.0,0.0,0.0,10.2,3.93
2020-10-01 09:30:00,0.0,0.0,0.0,9.9,3.79
2020-10-01 10:30:00,0.0,0.0,0.0,9.53,3.45
2020-10-01 11:30:00,0.0,0.0,0.0,9.16,3.24
2020-10-01 12:30:00,192.66,137.18,55.49,8.9,3.1
2020-10-01 13:30:00,448.15,350.77,97.38,10.25,3.24
2020-10-01 14:30:00,662.39,534.49,127.9,12.32,3.79
2020-10-01 15:30:00,880.35,741.89,138.47,14.01,4.28
2020-10-01 16:30:00,912.66,706.38,206.29,15.17,4.83
2020-10-01 17:30:00,938.11,741.25,196.86,15.93,5.1
2020-10-01 18:30:00,902.83,717.57,185.26,16.49,5.38
2020-10-01 19:30:00,608.25,390.27,217.98,14.6,6.69
2020-10-01 20:30:00,433.06,275.12,157.94,14.15,5.86
2020-10-01 21:30:00,319.29,217.01,102.28,14.42,5.52
2020-10-01 22:30:00,90.51,54.01,36.5,13.93,5.52
2020-10-01 23:30:00,0.0,0.0,0.0,12.98,4.83
2020-10-02 00:30:00,0.0,0.0,0.0,12.09,4.28
2020-10-02 01:30:00,0.0,0.0,0.0,11.52,4.14
2020-10-02 02:30:00,0.0,0.0,0.0,11.22,4.14
2020-10-02 03:30:00,0.0,0.0,0.0,11.04,4.0
2020-10-02 04:30:00,0.0,0.0,0.0,10.5,3.86
2020-10-02 05:30:00,0.0,0.0,0.0,9.92,4.0
2020-10-02 06:30:00,0.0,0.0,0.0,9.36,4.07
2020-10-02 07:30:00,0.0,0.0,0.0,8.56,3.93
2020-10-02 08:30:00,0.0,0.0,0.0,7.99,3.93
2020-10-02 09:30:00,0.0,0.0,0.0,7.4,3.52
2020-10-02 10:30:00,0.0,0.0,0.0,6.87,3.31
2020-10-02 11:30:00,0.0,0.0,0.0,6.35,3.1
2020-10-02 12:30:00,191.28,135.95,55.339999999999996,6.08,3.1
2020-10-02 13:30:00,456.39,358.74,97.65,7.07,3.59
2020-10-02 14:30:00,698.6,574.85,123.75,8.47,3.86
2020-10-02 15:30:00,893.69,755.55,138.14000000000001,9.93,3.45
2020-10-02 16:30:00,1012.45,865.83,146.62,11.4,3.24
2020-10-02 17:30:00,1021.46,855.62,165.84,12.62,3.45
2020-10-02 18:30:00,460.04,230.47,229.57000000000002,13.62,4.55
2020-10-02 19:30:00,445.15,255.05,190.1,13.31,4.69
2020-10-02 20:30:00,332.89,168.62,164.28,13.17,4.48
2020-10-02 21:30:00,199.5,91.0,108.5,13.07,4.21
2020-10-02 22:30:00,62.98,27.72,35.26,12.8,3.45
2020-10-02 23:30:00,0.0,0.0,0.0,12.21,2.14
2020-10-03 00:30:00,0.0,0.0,0.0,11.28,2.0
2020-10-03 01:30:00,0.0,0.0,0.0,10.42,2.21
2020-10-03 02:30:00,0.0,0.0,0.0,9.63,2.34
2020-10-03 03:30:00,0.0,0.0,0.0,8.89,2.41
2020-10-03 04:30:00,0.0,0.0,0.0,8.61,2.41
2020-10-03 05:30:00,0.0,0.0,0.0,8.27,2.41
2020-10-03 06:30:00,0.0,0.0,0.0,7.95,2.41
2020-10-03 07:30:00,0.0,0.0,0.0,7.5,2.28
2020-10-03 08:30:00,0.0,0.0,0.0,7.18,2.21
2020-10-03 09:30:00,0.0,0.0,0.0,6.79,2.21
2020-10-03 10:30:00,0.0,0.0,0.0,6.49,2.21
2020-10-03 11:30:00,0.0,0.0,0.0,6.41,2.14
2020-10-03 12:30:00,104.74,50.57,54.17,6.38,1.93
2020-10-03 13:30:00,310.45,208.5,101.96,7.3,1.66
2020-10-03 14:30:00,521.72,360.3,161.42000000000002,9.03,1.72
2020-10-03 15:30:00,658.36,494.42,163.93,10.49,1.66
2020-10-03 16:30:00,709.15,551.51,157.64,11.6,1.03
2020-10-03 17:30:00,534.1,246.49,287.61,12.46,0.62
2020-10-03 18:30:00,732.06,416.13,315.93,12.89,0.62
2020-10-03 19:30:00,432.45,181.71,250.74,13.83,0.28
2020-10-03 20:30:00,203.69,60.43,143.27,13.79,0.83
2020-10-03 21:30:00,199.37,97.31,102.06,13.63,1.45
2020-10-03 22:30:00,71.45,38.24,33.2,13.61,1.86
2020-10-03 23:30:00,0.0,0.0,0.0,12.93,2.41
2020-10-04 00:30:00,0.0,0.0,0.0,12.26,3.17
2020-10-04 01:30:00,0.0,0.0,0.0,11.89,3.45
2020-10-04 02:30:00,0.0,0.0,0.0,11.8,3.45
2020-10-04 03:30:00,0.0,0.0,0.0,11.73,3.31
2020-10-04 04:30:00,0.0,0.0,0.0,11.54,3.03
2020-10-04 05:30:00,0.0,0.0,0.0,11.35,2.83
2020-10-04 06:30:00,0.0,0.0,0.0,11.28,2.55
2020-10-04 07:30:00,0.0,0.0,0.0,11.27,2.34
2020-10-04 08:30:00,0.0,0.0,0.0,11.06,2.34
2020-10-04 09:30:00,0.0,0.0,0.0,10.86,2.34
2020-10-04 10:30:00,0.0,0.0,0.0,10.8,2.34
2020-10-04 11:30:00,0.0,0.0,0.0,10.41,2.21
2020-10-04 12:30:00,40.7,2.29,38.419999999999995,10.49,1.86
2020-10-04 13:30:00,116.82,22.11,94.71,11.02,1.86
2020-10-04 14:30:00,124.95,19.0,105.94999999999999,11.44,2.34
2020-10-04 15:30:00,307.68,100.48,207.19,11.46,2.14
2020-10-04 16:30:00,213.51,46.74,166.76999999999998,11.99,2.14
2020-10-04 17:30:00,107.97,5.03,102.94000000000001,11.69,2.28
2020-10-04 18:30:00,308.08,109.4,198.67,11.39,2.28
2020-10-04 19:30:00,366.86,198.51,168.35,11.79,2.9
2020-10-04 20:30:00,179.51,74.84,104.67,12.5,3.24
2020-10-04 21:30:00,151.3,72.2,79.1,12.72,3.03
2020-10-04 22:30:00,36.59,10.49,26.11,12.92,2.97
2020-10-04 23:30:00,0.0,0.0,0.0,12.66,2.62
2020-10-05 00:30:00,0.0,0.0,0.0,11.64,2.55
2020-10-05 01:30:00,0.0,0.0,0.0,10.87,2.55
2020-10-05 02:30:00,0.0,0.0,0.0,10.23,2.62
2020-10-05 03:30:00,0.0,0.0,0.0,9.32,2.83
2020-10-05 04:30:00,0.0,0.0,0.0,8.61,2.9
2020-10-05 05:30:00,0.0,0.0,0.0,7.95,2.83
2020-10-05 06:30:00,0.0,0.0,0.0,7.37,2.62
2020-10-05 07:30:00,0.0,0.0,0.0,6.65,2.76
2020-10-05 08:30:00,0.0,0.0,0.0,6.25,2.69
2020-10-05 09:30:00,0.0,0.0,0.0,5.93,2.62
2020-10-05 10:30:00,0.0,0.0,0.0,5.65,2.41
2020-10-05 11:30:00,0.0,0.0,0.0,5.41,2.28
2020-10-05 12:30:00,182.35,126.33,56.01,5.21,2.07
2020-10-05 13:30:00,442.94,337.57,105.37,6.48,1.45
2020-10-05 14:30:00,697.87,567.84,130.03,8.62,1.03
2020-10-05 15:30:00,891.28,748.62,142.66,10.37,0.83
2020-10-05 16:30:00,1009.39,862.91,146.47,11.79,1.03
2020-10-05 17:30:00,1048.3,901.66,146.63,12.97,1.38
2020-10-05 18:30:00,951.9,783.57,168.32999999999998,13.93,2.0
2020-10-05 19:30:00,830.52,689.56,140.96,14.26,2.62
2020-10-05 20:30:00,617.63,482.47,135.16,14.8,3.38
2020-10-05 21:30:00,360.43,263.86,96.57000000000001,14.97,3.93
2020-10-05 22:30:00,117.79,79.63,38.16,14.66,3.93
2020-10-05 23:30:00,0.0,0.0,0.0,13.48,3.17
2020-10-06 00:30:00,0.0,0.0,0.0,12.06,3.17
2020-10-06 01:30:00,0.0,0.0,0.0,11.16,3.45
2020-10-06 02:30:00,0.0,0.0,0.0,10.55,3.66
2020-10-06 03:30:00,0.0,0.0,0.0,10.14,4.0
2020-10-06 04:30:00,0.0,0.0,0.0,9.9,4.41
2020-10-06 05:30:00,0.0,0.0,0.0,9.78,4.62
2020-10-06 06:30:00,0.0,0.0,0.0,9.67,4.48
2020-10-06 07:30:00,0.0,0.0,0.0,9.47,4.55
2020-10-06 08:30:00,0.0,0.0,0.0,9.36,4.69
2020-10-06 09:30:00,0.0,0.0,0.0,9.36,4.9
2020-10-06 10:30:00,0.0,0.0,0.0,9.38,4.9
2020-10-06 11:30:00,0.0,0.0,0.0,9.35,4.83
2020-10-06 12:30:00,180.38,128.84,51.54,9.36,4.83
2020-10-06 13:30:00,434.81,338.09,96.72,10.6,4.55
2020-10-06 14:30:00,627.71,480.01,147.7,12.5,5.66
2020-10-06 15:30:00,786.03,612.17,173.86,14.22,6.0
2020-10-06 16:30:00,945.78,781.53,164.24,16.17,6.14
2020-10-06 17:30:00,991.28,837.89,153.39,17.99,6.21
2020-10-06 18:30:00,946.16,799.17,146.98000000000002,19.41,6.28
2020-10-06 19:30:00,706.13,517.65,188.48,20.86,6.97
2020-10-06 20:30:00,421.33,237.7,183.63000000000002,21.19,6.62
2020-10-06 21:30:00,191.04,81.02,110.02000000000001,21.06,5.86
2020-10-06 22:30:00,98.64,61.44,37.2,20.38,4.83
2020-10-06 23:30:00,0.0,0.0,0.0,19.05,4.21
2020-10-07 00:30:00,0.0,0.0,0.0,17.5,3.59
2020-10-07 01:30:00,0.0,0.0,0.0,16.37,3.52
2020-10-07 02:30:00,0.0,0.0,0.0,15.64,3.59
2020-10-07 03:30:00,0.0,0.0,0.0,15.27,4.0
2020-10-07 04:30:00,0.0,0.0,0.0,15.3,4.62
2020-10-07 05:30:00,0.0,0.0,0.0,15.55,5.17
2020-10-07 06:30:00,0.0,0.0,0.0,15.69,5.59
2020-10-07 07:30:00,0.0,0.0,0.0,15.16,5.86
2020-10-07 08:30:00,0.0,0.0,0.0,15.27,6.21
2020-10-07 09:30:00,0.0,0.0,0.0,15.41,6.55
2020-10-07 10:30:00,0.0,0.0,0.0,15.64,6.9
2020-10-07 11:30:00,0.0,0.0,0.0,16.0,6.76
2020-10-07 12:30:00,161.28,110.16,51.11,16.23,6.41
2020-10-07 13:30:00,306.68,208.5,98.18,16.99,6.14
2020-10-07 14:30:00,557.54,429.26,128.28,18.07,5.52
2020-10-07 15:30:00,796.43,657.15,139.28,19.69,6.28
2020-10-07 16:30:00,971.85,826.98,144.87,21.2,6.76
2020-10-07 17:30:00,1008.86,865.01,143.85,22.3,6.97
2020-10-07 18:30:00,961.76,819.64,142.12,22.8,7.45
2020-10-07 19:30:00,809.26,672.59,136.66,22.66,7.93
2020-10-07 20:30:00,597.36,467.49,129.88,22.14,7.66
2020-10-07 21:30:00,376.43,295.28,81.15,21.25,6.76
2020-10-07 22:30:00,125.37,91.82,33.550000000000004,19.97,5.66
2020-10-07 23:30:00,0.0,0.0,0.0,18.12,4.76
2020-10-08 00:30:00,0.0,0.0,0.0,16.39,4.21
2020-10-08 01:30:00,0.0,0.0,0.0,15.05,3.79
2020-10-08 02:30:00,0.0,0.0,0.0,13.94,3.52
2020-10-08 03:30:00,0.0,0.0,0.0,13.05,3.24
2020-10-08 04:30:00,0.0,0.0,0.0,12.29,2.97
2020-10-08 05:30:00,0.0,0.0,0.0,11.59,2.55
2020-10-08 06:30:00,0.0,0.0,0.0,10.93,2.07
2020-10-08 07:30:00,0.0,0.0,0.0,10.94,0.9
2020-10-08 08:30:00,0.0,0.0,0.0,11.17,0.62
2020-10-08 09:30:00,0.0,0.0,0.0,8.77,1.38
2020-10-08 10:30:00,0.0,0.0,0.0,7.64,1.79
2020-10-08 11:30:00,0.0,0.0,0.0,7.32,1.93
2020-10-08 12:30:00,184.57,133.49,51.09,7.23,2.0
2020-10-08 13:30:00,439.29,345.5,93.79,9.29,1.45
2020-10-08 14:30:00,683.39,564.25,119.13,12.94,1.66
2020-10-08 15:30:00,877.8,742.6,135.2,15.35,2.21
2020-10-08 16:30:00,985.76,837.64,148.12,17.18,2.76
2020-10-08 17:30:00,1026.54,878.16,148.38,18.43,3.03
2020-10-08 18:30:00,734.49,511.75,222.74,19.53,4.21
2020-10-08 19:30:00,644.37,451.73,192.65,19.85,4.07
2020-10-08 20:30:00,503.47,349.41,154.07,20.09,4.21
2020-10-08 21:30:00,354.8,269.69,85.11,19.93,3.93
2020-10-08 22:30:00,112.98,85.74,27.240000000000002,19.24,2.97
2020-10-08 23:30:00,0.0,0.0,0.0,17.5,2.55
2020-10-09 00:30:00,0.0,0.0,0.0,15.77,2.62
2020-10-09 01:30:00,0.0,0.0,0.0,14.46,2.62
2020-10-09 02:30:00,0.0,0.0,0.0,13.48,2.69
2020-10-09 03:30:00,0.0,0.0,0.0,12.63,2.62
2020-10-09 04:30:00,0.0,0.0,0.0,11.88,2.34
2020-10-09 05:30:00,0.0,0.0,0.0,11.1,2.14
2020-10-09 06:30:00,0.0,0.0,0.0,10.22,1.86
2020-10-09 07:30:00,0.0,0.0,0.0,9.35,1.52
2020-10-09 08:30:00,0.0,0.0,0.0,9.53,1.17
2020-10-09 09:30:00,0.0,0.0,0.0,9.28,1.24
2020-10-09 10:30:00,0.0,0.0,0.0,8.59,1.45
2020-10-09 11:30:00,0.0,0.0,0.0,7.97,1.72
2020-10-09 12:30:00,180.64,131.25,49.38,7.75,2.07
2020-10-09 13:30:00,441.75,349.19,92.56,10.17,1.79
2020-10-09 14:30:00,682.35,564.57,117.78,14.05,2.34
2020-10-09 15:30:00,867.36,733.86,133.5,16.88,3.1
2020-10-09 16:30:00,979.59,837.39,142.19,19.63,3.93
2020-10-09 17:30:00,1009.46,865.51,143.95,22.02,4.48
2020-10-09 18:30:00,949.13,810.43,138.7,23.8,5.17
2020-10-09 19:30:00,812.15,683.95,128.19,25.08,5.79
2020-10-09 20:30:00,609.82,500.4,109.42,25.53,6.07
2020-10-09 21:30:00,360.12,280.08,80.03999999999999,25.35,5.93
2020-10-09 22:30:00,100.66,74.02,26.65,24.28,5.52
2020-10-09 23:30:00,0.0,0.0,0.0,22.65,5.52
2020-10-10 00:30:00,0.0,0.0,0.0,21.76,6.0
2020-10-10 01:30:00,0.0,0.0,0.0,21.22,6.34
2020-10-10 02:30:00,0.0,0.0,0.0,20.89,6.41
2020-10-10 03:30:00,0.0,0.0,0.0,20.77,6.55
2020-10-10 04:30:00,0.0,0.0,0.0,20.72,6.62
2020-10-10 05:30:00,0.0,0.0,0.0,20.51,6.34
2020-10-10 06:30:00,0.0,0.0,0.0,20.16,6.28
2020-10-10 07:30:00,0.0,0.0,0.0,19.45,6.14
2020-10-10 08:30:00,0.0,0.0,0.0,18.95,6.07
2020-10-10 09:30:00,0.0,0.0,0.0,18.38,5.86
2020-10-10 10:30:00,0.0,0.0,0.0,17.88,6.0
2020-10-10 11:30:00,0.0,0.0,0.0,17.52,6.07
2020-10-10 12:30:00,164.51,115.31,49.21,17.29,6.0
2020-10-10 13:30:00,410.05,309.45,100.61,18.12,5.79
2020-10-10 14:30:00,645.32,516.6,128.71,19.67,6.55
2020-10-10 15:30:00,820.29,667.19,153.1,21.4,7.03
2020-10-10 16:30:00,903.36,720.7,182.66000000000003,23.01,6.97
2020-10-10 17:30:00,924.03,739.65,184.38,24.29,6.83
2020-10-10 18:30:00,289.13,63.38,225.76,25.68,7.31
2020-10-10 19:30:00,269.81,99.46,170.35000000000002,25.51,5.66
2020-10-10 20:30:00,283.77,154.25,129.52,25.02,5.52
2020-10-10 21:30:00,166.19,93.53,72.66,24.91,4.48
2020-10-10 22:30:00,44.09,23.85,20.25,24.28,3.03
2020-10-10 23:30:00,0.0,0.0,0.0,22.84,2.48
2020-10-11 00:30:00,0.0,0.0,0.0,21.44,2.41
2020-10-11 01:30:00,0.0,0.0,0.0,20.56,2.34
2020-10-11 02:30:00,0.0,0.0,0.0,19.02,4.9
2020-10-11 03:30:00,0.0,0.0,0.0,16.16,6.21
2020-10-11 04:30:00,0.0,0.0,0.0,14.96,5.86
2020-10-11 05:30:00,0.0,0.0,0.0,14.62,5.38
2020-10-11 06:30:00,0.0,0.0,0.0,14.49,5.66
2020-10-11 07:30:00,0.0,0.0,0.0,14.39,5.52
2020-10-11 08:30:00,0.0,0.0,0.0,14.23,5.03
2020-10-11 09:30:00,0.0,0.0,0.0,14.11,4.62
2020-10-11 10:30:00,0.0,0.0,0.0,14.19,4.55
2020-10-11 11:30:00,0.0,0.0,0.0,14.17,4.34
2020-10-11 12:30:00,48.16,16.1,32.06,14.4,4.41
2020-10-11 13:30:00,199.62,108.55,91.07000000000001,14.76,5.31
2020-10-11 14:30:00,329.58,143.66,185.93,15.26,6.0
2020-10-11 15:30:00,379.14,144.18,234.96,15.91,6.34
2020-10-11 16:30:00,527.06,282.3,244.76,16.28,6.34
2020-10-11 17:30:00,752.97,496.07,256.90000000000003,16.65,6.28
2020-10-11 18:30:00,661.07,440.61,220.46,17.26,6.28
2020-10-11 19:30:00,669.25,486.14,183.10999999999999,17.21,6.21
2020-10-11 20:30:00,369.11,223.18,145.93,17.08,6.41
2020-10-11 21:30:00,216.47,132.06,84.41999999999999,16.25,6.28
2020-10-11 22:30:00,26.52,8.07,18.46,15.37,5.86
2020-10-11 23:30:00,0.0,0.0,0.0,14.5,5.1
2020-10-12 00:30:00,0.0,0.0,0.0,14.14,4.97
2020-10-12 01:30:00,0.0,0.0,0.0,13.93,4.76
2020-10-12 02:30:00,0.0,0.0,0.0,13.83,4.55
2020-10-12 03:30:00,0.0,0.0,0.0,13.89,4.48
2020-10-12 04:30:00,0.0,0.0,0.0,13.98,4.14
2020-10-12 05:30:00,0.0,0.0,0.0,14.11,3.72
2020-10-12 06:30:00,0.0,0.0,0.0,14.18,3.31
2020-10-12 07:30:00,0.0,0.0,0.0,13.47,3.31
2020-10-12 08:30:00,0.0,0.0,0.0,13.34,2.97
2020-10-12 09:30:00,0.0,0.0,0.0,13.16,2.76
2020-10-12 10:30:00,0.0,0.0,0.0,13.27,2.76
2020-10-12 11:30:00,0.0,0.0,0.0,13.58,2.83
2020-10-12 12:30:00,112.69,66.55,46.14,14.07,2.97
2020-10-12 13:30:00,204.97,83.08,121.88999999999999,15.67,2.97
2020-10-12 14:30:00,275.79,98.26,177.53,17.61,5.17
2020-10-12 15:30:00,428.43,179.91,248.52,19.2,5.17
2020-10-12 16:30:00,374.97,126.96,248.01,21.02,5.38
2020-10-12 17:30:00,283.45,90.53,192.92,22.3,5.52
2020-10-12 18:30:00,273.51,98.07,175.42999999999998,22.83,5.38
2020-10-12 19:30:00,219.1,55.04,164.06,23.11,5.45
2020-10-12 20:30:00,96.8,7.88,88.92,23.3,6.0
2020-10-12 21:30:00,78.82,24.07,54.75,22.8,5.45
2020-10-12 22:30:00,13.8,1.16,12.64,22.46,5.17
2020-10-12 23:30:00,0.0,0.0,0.0,21.91,4.9
2020-10-13 00:30:00,0.0,0.0,0.0,21.17,5.03
2020-10-13 01:30:00,0.0,0.0,0.0,18.85,6.21
2020-10-13 02:30:00,0.0,0.0,0.0,14.63,8.0
2020-10-13 03:30:00,0.0,0.0,0.0,12.65,6.55
2020-10-13 04:30:00,0.0,0.0,0.0,12.19,6.21
2020-10-13 05:30:00,0.0,0.0,0.0,11.88,6.14
2020-10-13 06:30:00,0.0,0.0,0.0,11.29,5.31
2020-10-13 07:30:00,0.0,0.0,0.0,10.84,4.41
