,temp_air,ghi,dni,dhi,wind_speed
2021-01-18 02:00:00,1.65,0.0,-0.0,0.0,6.55
2021-01-18 03:00:00,1.38,0.0,-0.0,0.0,6.76
2021-01-18 04:00:00,0.75,0.0,-0.0,0.0,7.24
2021-01-18 05:00:00,-1.42,0.0,-0.0,0.0,8.28
2021-01-18 06:00:00,-4.14,0.0,-0.0,0.0,8.21
2021-01-18 07:00:00,-5.98,0.0,-0.0,0.0,8.41
2021-01-18 08:00:00,-6.23,0.0,-0.0,0.0,8.21
2021-01-18 09:00:00,-6.52,0.0,-0.0,0.0,7.59
2021-01-18 10:00:00,-6.81,0.0,-0.0,0.0,7.79
2021-01-18 11:00:00,-7.17,0.0,-0.0,0.0,7.59
2021-01-18 12:00:00,-7.42,0.0,-0.0,0.0,7.38
2021-01-18 13:00:00,-7.62,0.0,-0.0,0.0,6.76
2021-01-18 14:00:00,-7.6,197.7,849.77,64.8,6.48
2021-01-18 15:00:00,-6.98,352.1,953.97,72.15,6.34
2021-01-18 16:00:00,-5.93,465.65,1002.11,70.2,6.0
2021-01-18 17:00:00,-4.72,509.4,967.7,71.05,5.79
2021-01-18 18:00:00,-3.67,486.95,882.96,76.75,5.72
2021-01-18 19:00:00,-2.47,412.9,801.45,69.4,5.72
2021-01-18 20:00:00,-1.98,286.95,656.52,58.8,5.66
2021-01-18 21:00:00,-1.9,130.05,404.24,38.35,5.59
2021-01-18 22:00:00,-2.42,10.45,71.52,5.1,4.69
2021-01-18 23:00:00,-3.41,0.0,-0.0,0.0,4.14
2021-01-19 00:00:00,-3.9,0.0,-0.0,0.0,4.14
2021-01-19 01:00:00,-4.04,0.0,-0.0,0.0,4.48
2021-01-19 02:00:00,-4.07,0.0,-0.0,0.0,4.9
2021-01-19 03:00:00,-4.01,0.0,-0.0,0.0,5.38
2021-01-19 04:00:00,-3.53,0.0,-0.0,0.0,5.66
2021-01-19 05:00:00,-3.26,0.0,-0.0,0.0,5.66
2021-01-19 06:00:00,-3.52,0.0,-0.0,0.0,5.59
2021-01-19 07:00:00,-4.09,0.0,-0.0,0.0,5.66
2021-01-19 08:00:00,-4.62,0.0,-0.0,0.0,5.66
2021-01-19 09:00:00,-5.12,0.0,-0.0,0.0,5.66
2021-01-19 10:00:00,-5.55,0.0,-0.0,0.0,5.59
2021-01-19 11:00:00,-6.0,0.0,-0.0,0.0,5.86
2021-01-19 12:00:00,-6.64,0.0,-0.0,0.0,5.93
2021-01-19 13:00:00,-7.27,0.0,-0.0,0.0,5.72
2021-01-19 14:00:00,-7.61,137.45,195.43,106.5,5.79
2021-01-19 15:00:00,-7.58,168.9,97.71,140.0,5.79
2021-01-19 16:00:00,-7.53,302.35,278.39,191.75,5.79
2021-01-19 17:00:00,-7.21,329.6,204.4,236.4,6.0
2021-01-19 18:00:00,-7.15,325.65,232.14,217.05,6.14
2021-01-19 19:00:00,-7.23,276.95,181.23,198.65,6.34
2021-01-19 20:00:00,-7.54,197.9,161.64,141.15,6.41
2021-01-19 21:00:00,-8.09,101.6,133.22,70.9,6.28
2021-01-19 22:00:00,-8.91,10.15,39.57,7.05,6.0
2021-01-19 23:00:00,-9.9,0.0,-0.0,0.0,5.59
2021-01-20 00:00:00,-10.76,0.0,-0.0,0.0,5.45
2021-01-20 01:00:00,-11.46,0.0,-0.0,0.0,5.45
2021-01-20 02:00:00,-11.97,0.0,-0.0,0.0,5.52
2021-01-20 03:00:00,-12.31,0.0,-0.0,0.0,4.9
2021-01-20 04:00:00,-12.51,0.0,-0.0,0.0,4.62
2021-01-20 05:00:00,-12.6,0.0,-0.0,0.0,4.83
2021-01-20 06:00:00,-12.57,0.0,-0.0,0.0,5.31
2021-01-20 07:00:00,-13.91,0.0,-0.0,0.0,5.45
2021-01-20 08:00:00,-14.01,0.0,-0.0,0.0,5.59
2021-01-20 09:00:00,-14.01,0.0,-0.0,0.0,5.72
2021-01-20 10:00:00,-14.27,0.0,-0.0,0.0,5.52
2021-01-20 11:00:00,-14.45,0.0,-0.0,0.0,5.66
2021-01-20 12:00:00,-14.64,0.0,-0.0,0.0,5.66
2021-01-20 13:00:00,-14.84,0.0,-0.0,0.0,5.66
2021-01-20 14:00:00,-14.57,199.05,794.05,71.65,6.21
2021-01-20 15:00:00,-13.45,308.6,642.17,117.1,6.69
2021-01-20 16:00:00,-12.18,446.8,858.25,103.45,6.97
2021-01-20 17:00:00,-10.83,435.8,654.07,135.55,7.17
2021-01-20 18:00:00,-10.03,479.25,768.73,117.05,7.17
2021-01-20 19:00:00,-9.76,389.55,687.23,90.2,7.17
2021-01-20 20:00:00,-9.57,267.85,488.26,94.65,7.24
2021-01-20 21:00:00,-9.73,114.65,263.35,53.0,7.17
2021-01-20 22:00:00,-10.24,10.7,43.94,7.1,6.69
2021-01-20 23:00:00,-10.79,0.0,-0.0,0.0,5.38
2021-01-21 00:00:00,-11.22,0.0,-0.0,0.0,4.97
2021-01-21 01:00:00,-11.62,0.0,-0.0,0.0,4.62
2021-01-21 02:00:00,-11.91,0.0,-0.0,0.0,4.48
2021-01-21 03:00:00,-12.14,0.0,-0.0,0.0,4.21
2021-01-21 04:00:00,-12.33,0.0,-0.0,0.0,3.86
2021-01-21 05:00:00,-12.47,0.0,-0.0,0.0,3.66
2021-01-21 06:00:00,-12.6,0.0,-0.0,0.0,3.52
2021-01-21 07:00:00,-12.87,0.0,-0.0,0.0,3.38
2021-01-21 08:00:00,-12.93,0.0,-0.0,0.0,3.1
2021-01-21 09:00:00,-12.96,0.0,-0.0,0.0,2.97
2021-01-21 10:00:00,-12.95,0.0,-0.0,0.0,2.9
2021-01-21 11:00:00,-12.65,0.0,-0.0,0.0,2.76
2021-01-21 12:00:00,-12.31,0.0,-0.0,0.0,2.62
2021-01-21 13:00:00,-11.85,0.0,-0.0,0.0,2.83
2021-01-21 14:00:00,-11.11,136.75,228.75,99.55,3.1
2021-01-21 15:00:00,-9.86,228.75,281.64,144.05,3.17
2021-01-21 16:00:00,-8.59,360.45,451.07,178.7,3.1
2021-01-21 17:00:00,-7.07,375.5,322.57,226.4,3.31
2021-01-21 18:00:00,-5.95,419.3,560.89,153.1,3.45
2021-01-21 19:00:00,-4.88,382.65,621.36,109.75,3.93
2021-01-21 20:00:00,-3.95,287.9,637.07,59.55,4.07
2021-01-21 21:00:00,-3.34,137.25,418.17,37.8,4.0
2021-01-21 22:00:00,-3.41,13.6,88.23,6.05,3.24
2021-01-21 23:00:00,-4.65,0.0,-0.0,0.0,2.69
2021-01-22 00:00:00,-5.29,0.0,-0.0,0.0,3.03
2021-01-22 01:00:00,-5.4,0.0,-0.0,0.0,3.52
2021-01-22 02:00:00,-5.17,0.0,-0.0,0.0,4.21
2021-01-22 03:00:00,-4.37,0.0,-0.0,0.0,4.76
2021-01-22 04:00:00,-3.7,0.0,-0.0,0.0,4.62
2021-01-22 05:00:00,-2.96,0.0,-0.0,0.0,4.14
2021-01-22 06:00:00,-2.52,0.0,-0.0,0.0,4.0
2021-01-22 07:00:00,-1.65,0.0,-0.0,0.0,4.41
2021-01-22 08:00:00,-1.06,0.0,-0.0,0.0,5.03
2021-01-22 09:00:00,-0.68,0.0,-0.0,0.0,5.79
2021-01-22 10:00:00,-0.95,0.0,-0.0,0.0,6.21
2021-01-22 11:00:00,-1.55,0.0,-0.0,0.0,6.55
2021-01-22 12:00:00,-1.83,0.0,-0.0,0.0,6.62
2021-01-22 13:00:00,-1.66,0.0,-0.0,0.0,6.83
2021-01-22 14:00:00,-1.22,64.5,3.94,63.85,7.03
2021-01-22 15:00:00,-0.61,107.35,13.35,103.3,5.93
2021-01-22 16:00:00,0.06,189.45,45.33,171.05,7.17
2021-01-22 17:00:00,1.01,163.05,14.93,156.1,8.21
2021-01-22 18:00:00,1.38,194.8,68.08,162.25,8.9
2021-01-22 19:00:00,0.82,179.75,64.12,151.35,7.52
2021-01-22 20:00:00,-0.16,144.75,75.64,117.35,6.83
2021-01-22 21:00:00,-1.33,67.05,18.0,62.7,6.34
2021-01-22 22:00:00,-2.44,11.75,44.25,7.8,6.21
2021-01-22 23:00:00,-4.13,0.0,-0.0,0.0,5.45
2021-01-23 00:00:00,-5.63,0.0,-0.0,0.0,5.1
2021-01-23 01:00:00,-6.66,0.0,-0.0,0.0,5.03
2021-01-23 02:00:00,-7.38,0.0,-0.0,0.0,5.1
2021-01-23 03:00:00,-8.06,0.0,-0.0,0.0,5.24
2021-01-23 04:00:00,-8.61,0.0,-0.0,0.0,5.38
2021-01-23 05:00:00,-9.24,0.0,-0.0,0.0,5.31
2021-01-23 06:00:00,-9.78,0.0,-0.0,0.0,5.17
2021-01-23 07:00:00,-9.9,0.0,-0.0,0.0,5.17
2021-01-23 08:00:00,-9.87,0.0,-0.0,0.0,4.9
2021-01-23 09:00:00,-9.95,0.0,-0.0,0.0,4.69
2021-01-23 10:00:00,-10.15,0.0,-0.0,0.0,4.48
2021-01-23 11:00:00,-10.33,0.0,-0.0,0.0,4.28
2021-01-23 12:00:00,-10.4,0.0,-0.0,0.0,4.14
2021-01-23 13:00:00,-10.61,22.6,0.0,22.6,3.93
2021-01-23 14:00:00,-9.92,221.15,1001.14,53.65,3.66
2021-01-23 15:00:00,-8.63,369.35,971.87,71.85,4.97
2021-01-23 16:00:00,-7.49,438.7,787.6,116.6,4.97
2021-01-23 17:00:00,-6.59,393.9,468.8,174.1,4.83
2021-01-23 18:00:00,-6.14,354.8,264.26,227.5,4.76
2021-01-23 19:00:00,-5.46,306.45,320.16,163.45,5.1
2021-01-23 20:00:00,-5.09,232.65,277.96,130.9,4.97
2021-01-23 21:00:00,-4.96,100.25,103.49,74.85,4.62
2021-01-23 22:00:00,-5.27,13.1,38.71,9.5,3.79
2021-01-23 23:00:00,-6.11,0.0,-0.0,0.0,2.62
2021-01-24 00:00:00,-6.38,0.0,-0.0,0.0,2.14
2021-01-24 01:00:00,-6.39,0.0,-0.0,0.0,1.86
2021-01-24 02:00:00,-6.65,0.0,-0.0,0.0,1.52
2021-01-24 03:00:00,-6.86,0.0,-0.0,0.0,1.24
2021-01-24 04:00:00,-7.08,0.0,-0.0,0.0,1.17
2021-01-24 05:00:00,-7.23,0.0,-0.0,0.0,1.1
2021-01-24 06:00:00,-7.46,0.0,-0.0,0.0,1.24
2021-01-24 07:00:00,-7.5,0.0,-0.0,0.0,1.45
2021-01-24 08:00:00,-7.69,0.0,-0.0,0.0,1.59
2021-01-24 09:00:00,-8.22,0.0,-0.0,0.0,2.0
2021-01-24 10:00:00,-8.95,0.0,-0.0,0.0,2.55
2021-01-24 11:00:00,-9.64,0.0,-0.0,0.0,2.97
2021-01-24 12:00:00,-10.29,0.0,-0.0,0.0,3.52
2021-01-24 13:00:00,-11.14,30.45,0.0,30.45,4.0
2021-01-24 14:00:00,-11.54,188.3,553.86,94.25,4.28
2021-01-24 15:00:00,-11.1,351.25,777.15,111.15,4.34
2021-01-24 16:00:00,-10.12,467.2,854.95,114.85,4.83
2021-01-24 17:00:00,-9.32,516.2,824.35,126.85,5.24
2021-01-24 18:00:00,-8.88,466.05,617.64,166.25,5.45
2021-01-24 19:00:00,-7.18,387.2,522.55,151.8,5.31
2021-01-24 20:00:00,-7.05,286.2,505.99,99.0,5.1
2021-01-24 21:00:00,-7.15,140.1,321.46,59.95,4.83
2021-01-24 22:00:00,-7.64,17.35,83.69,9.25,3.79
2021-01-24 23:00:00,-8.71,0.0,-0.0,0.0,3.1
2021-01-25 00:00:00,-9.47,0.0,-0.0,0.0,2.83
2021-01-25 01:00:00,-10.02,0.0,-0.0,0.0,2.9
2021-01-25 02:00:00,-10.54,0.0,-0.0,0.0,2.97
2021-01-25 03:00:00,-11.11,0.0,-0.0,0.0,3.17
2021-01-25 04:00:00,-11.7,0.0,-0.0,0.0,3.31
2021-01-25 05:00:00,-12.24,0.0,-0.0,0.0,3.38
2021-01-25 06:00:00,-12.73,0.0,-0.0,0.0,3.66
2021-01-25 07:00:00,-13.5,0.0,-0.0,0.0,4.21
2021-01-25 08:00:00,-14.2,0.0,-0.0,0.0,4.21
2021-01-25 09:00:00,-14.81,0.0,-0.0,0.0,4.07
2021-01-25 10:00:00,-15.29,0.0,-0.0,0.0,4.0
2021-01-25 11:00:00,-15.66,0.0,-0.0,0.0,3.86
2021-01-25 12:00:00,-15.9,0.0,-0.0,0.0,3.93
2021-01-25 13:00:00,-16.1,22.5,0.0,22.5,3.93
2021-01-25 14:00:00,-15.4,236.45,1068.68,52.2,3.86
2021-01-25 15:00:00,-13.76,386.45,1019.91,68.35,4.62
2021-01-25 16:00:00,-11.8,492.05,998.47,77.3,4.9
2021-01-25 17:00:00,-9.87,540.2,964.91,81.05,4.97
2021-01-25 18:00:00,-8.2,524.3,910.87,78.75,5.03
2021-01-25 19:00:00,-6.66,432.3,733.07,99.2,5.45
2021-01-25 20:00:00,-5.89,293.55,516.0,100.6,5.1
2021-01-25 21:00:00,-5.59,117.5,170.96,74.2,4.55
2021-01-25 22:00:00,-5.88,13.9,8.94,13.0,3.45
2021-01-25 23:00:00,-6.47,0.0,-0.0,0.0,2.48
2021-01-26 00:00:00,-6.38,0.0,-0.0,0.0,1.86
2021-01-26 01:00:00,-6.19,0.0,-0.0,0.0,1.59
2021-01-26 02:00:00,-6.04,0.0,-0.0,0.0,2.14
2021-01-26 03:00:00,-5.91,0.0,-0.0,0.0,2.41
2021-01-26 04:00:00,-5.86,0.0,-0.0,0.0,2.41
2021-01-26 05:00:00,-5.87,0.0,-0.0,0.0,2.21
2021-01-26 06:00:00,-6.03,0.0,-0.0,0.0,1.93
2021-01-26 07:00:00,-6.22,0.0,-0.0,0.0,2.07
2021-01-26 08:00:00,-6.24,0.0,-0.0,0.0,2.07
2021-01-26 09:00:00,-6.51,0.0,-0.0,0.0,2.21
2021-01-26 10:00:00,-6.54,0.0,-0.0,0.0,2.14
2021-01-26 11:00:00,-6.59,0.0,-0.0,0.0,2.14
2021-01-26 12:00:00,-6.59,0.0,-0.0,0.0,2.28
2021-01-26 13:00:00,-6.35,22.1,0.0,22.1,2.34
2021-01-26 14:00:00,-5.84,79.95,126.49,57.8,2.34
2021-01-26 15:00:00,-5.0,137.5,86.05,110.4,2.83
2021-01-26 16:00:00,-4.13,189.5,35.58,174.6,3.03
2021-01-26 17:00:00,-3.12,265.1,91.25,221.35,3.24
2021-01-26 18:00:00,-2.13,241.15,72.52,205.4,3.31
2021-01-26 19:00:00,-1.73,318.05,278.16,190.55,3.59
2021-01-26 20:00:00,-1.01,264.85,430.33,102.2,3.86
2021-01-26 21:00:00,-0.64,124.9,253.05,59.8,3.72
2021-01-26 22:00:00,-1.4,17.15,58.38,11.05,2.28
2021-01-26 23:00:00,-2.46,0.0,-0.0,0.0,2.14
2021-01-27 00:00:00,-2.81,0.0,-0.0,0.0,1.93
2021-01-27 01:00:00,-3.23,0.0,-0.0,0.0,2.07
2021-01-27 02:00:00,-3.13,0.0,-0.0,0.0,2.41
2021-01-27 03:00:00,-2.97,0.0,-0.0,0.0,2.55
2021-01-27 04:00:00,-2.83,0.0,-0.0,0.0,2.62
2021-01-27 05:00:00,-3.11,0.0,-0.0,0.0,2.76
2021-01-27 06:00:00,-3.37,0.0,-0.0,0.0,2.9
2021-01-27 07:00:00,-3.31,0.0,-0.0,0.0,2.76
2021-01-27 08:00:00,-3.38,0.0,-0.0,0.0,2.76
2021-01-27 09:00:00,-3.54,0.0,-0.0,0.0,2.83
2021-01-27 10:00:00,-4.23,0.0,-0.0,0.0,2.83
2021-01-27 11:00:00,-4.98,0.0,-0.0,0.0,2.76
2021-01-27 12:00:00,-5.13,0.0,-0.0,0.0,2.55
2021-01-27 13:00:00,-5.12,34.15,0.0,34.15,2.55
2021-01-27 14:00:00,-4.53,130.9,141.08,105.8,2.55
2021-01-27 15:00:00,-3.59,275.1,327.77,170.85,3.1
2021-01-27 16:00:00,-2.37,364.75,429.09,183.6,3.66
2021-01-27 17:00:00,-1.32,378.55,300.72,233.25,3.86
2021-01-27 18:00:00,-0.72,288.1,91.67,242.55,3.93
2021-01-27 19:00:00,-0.27,253.7,89.21,212.45,3.31
2021-01-27 20:00:00,-0.23,161.2,48.55,142.65,3.59
2021-01-27 21:00:00,-0.45,79.35,26.22,72.5,3.1
2021-01-27 22:00:00,-0.99,13.75,14.76,12.15,2.14
2021-01-27 23:00:00,-1.87,0.0,-0.0,0.0,2.34
2021-01-28 00:00:00,-2.7,0.0,-0.0,0.0,2.55
2021-01-28 01:00:00,-3.44,0.0,-0.0,0.0,2.14
2021-01-28 02:00:00,-4.39,0.0,-0.0,0.0,1.1
2021-01-28 03:00:00,-4.87,0.0,-0.0,0.0,0.97
2021-01-28 04:00:00,-6.0,0.0,-0.0,0.0,1.17
2021-01-28 05:00:00,-7.32,0.0,-0.0,0.0,1.66
2021-01-28 06:00:00,-8.13,0.0,-0.0,0.0,2.0
2021-01-28 07:00:00,-8.49,0.0,-0.0,0.0,2.21
2021-01-28 08:00:00,-8.05,0.0,-0.0,0.0,2.62
2021-01-28 09:00:00,-7.57,0.0,-0.0,0.0,2.76
2021-01-28 10:00:00,-7.13,0.0,-0.0,0.0,2.9
2021-01-28 11:00:00,-6.7,0.0,-0.0,0.0,3.1
2021-01-28 12:00:00,-6.28,0.0,-0.0,0.0,3.24
2021-01-28 13:00:00,-5.83,25.65,0.0,25.65,3.52
2021-01-28 14:00:00,-4.25,229.25,924.68,62.05,3.72
2021-01-28 15:00:00,-1.53,360.9,817.02,98.4,3.86
2021-01-28 16:00:00,1.36,446.75,688.15,153.8,4.34
2021-01-28 17:00:00,4.24,486.75,654.47,168.05,4.55
2021-01-28 18:00:00,6.22,439.25,506.82,185.4,4.69
2021-01-28 19:00:00,7.88,351.7,331.19,197.2,5.31
2021-01-28 20:00:00,8.38,209.1,133.36,157.6,5.72
2021-01-28 21:00:00,7.79,90.55,20.16,85.2,5.66
2021-01-28 22:00:00,6.7,9.3,0.0,9.3,5.86
2021-01-28 23:00:00,5.84,0.0,-0.0,0.0,6.28
2021-01-29 00:00:00,3.73,0.0,-0.0,0.0,6.21
2021-01-29 01:00:00,2.93,0.0,-0.0,0.0,6.34
2021-01-29 02:00:00,2.97,0.0,-0.0,0.0,6.41
2021-01-29 03:00:00,3.4,0.0,-0.0,0.0,7.03
2021-01-29 04:00:00,4.19,0.0,-0.0,0.0,7.59
2021-01-29 05:00:00,4.81,0.0,-0.0,0.0,7.72
2021-01-29 06:00:00,4.64,0.0,-0.0,0.0,7.52
2021-01-29 07:00:00,7.65,0.0,-0.0,0.0,7.93
2021-01-29 08:00:00,8.11,0.0,-0.0,0.0,7.93
2021-01-29 09:00:00,8.36,0.0,-0.0,0.0,8.0
2021-01-29 10:00:00,7.89,0.0,-0.0,0.0,7.79
2021-01-29 11:00:00,7.34,0.0,-0.0,0.0,7.17
2021-01-29 12:00:00,6.97,0.0,-0.0,0.0,6.76
2021-01-29 13:00:00,6.74,23.9,0.0,23.9,6.28
2021-01-29 14:00:00,7.52,69.8,12.24,67.55,5.93
2021-01-29 15:00:00,8.17,115.0,40.66,101.8,5.93
2021-01-29 16:00:00,8.66,95.0,13.39,89.25,5.59
2021-01-29 17:00:00,8.57,93.2,4.07,91.2,6.07
2021-01-29 18:00:00,8.51,58.55,1.58,57.75,6.21
2021-01-29 19:00:00,8.08,58.9,1.38,58.25,6.0
2021-01-29 20:00:00,8.0,27.8,0.0,27.8,5.93
2021-01-29 21:00:00,7.99,15.35,0.0,15.35,6.07
2021-01-29 22:00:00,8.61,3.7,0.0,3.7,6.76
2021-01-29 23:00:00,9.38,0.0,-0.0,0.0,7.31
2021-01-30 00:00:00,9.76,0.0,-0.0,0.0,7.66
2021-01-30 01:00:00,9.9,0.0,-0.0,0.0,8.0
2021-01-30 02:00:00,10.06,0.0,-0.0,0.0,8.41
2021-01-30 03:00:00,9.92,0.0,-0.0,0.0,9.03
2021-01-30 04:00:00,9.8,0.0,-0.0,0.0,9.38
2021-01-30 05:00:00,3.24,0.0,-0.0,0.0,11.03
2021-01-30 06:00:00,-2.48,0.0,-0.0,0.0,9.31
2021-01-30 07:00:00,-8.25,0.0,-0.0,0.0,10.83
2021-01-30 08:00:00,-10.74,0.0,-0.0,0.0,10.97
2021-01-30 09:00:00,-12.44,0.0,-0.0,0.0,11.31
2021-01-30 10:00:00,-13.42,0.0,-0.0,0.0,11.03
2021-01-30 11:00:00,-14.03,0.0,-0.0,0.0,10.34
2021-01-30 12:00:00,-14.6,0.0,-0.0,0.0,9.59
2021-01-30 13:00:00,-15.04,25.8,0.0,25.8,9.17
2021-01-30 14:00:00,-14.7,258.55,1106.07,51.8,9.38
2021-01-30 15:00:00,-13.62,410.45,1055.71,64.15,9.72
2021-01-30 16:00:00,-12.43,514.95,1019.0,73.7,9.24
2021-01-30 17:00:00,-11.22,561.45,978.45,77.35,9.1
2021-01-30 18:00:00,-10.28,544.45,921.55,75.35,9.03
2021-01-30 19:00:00,-8.89,469.65,839.07,71.2,9.03
2021-01-30 20:00:00,-8.37,343.55,715.81,61.1,8.55
2021-01-30 21:00:00,-8.21,180.45,497.13,44.4,7.93
2021-01-30 22:00:00,-8.5,29.75,154.96,11.1,7.03
2021-01-30 23:00:00,-9.15,0.0,-0.0,0.0,5.66
2021-01-31 00:00:00,-9.6,0.0,-0.0,0.0,5.24
2021-01-31 01:00:00,-9.96,0.0,-0.0,0.0,4.69
2021-01-31 02:00:00,-10.27,0.0,-0.0,0.0,4.21
2021-01-31 03:00:00,-10.54,0.0,-0.0,0.0,3.66
2021-01-31 04:00:00,-10.75,0.0,-0.0,0.0,2.9
2021-01-31 05:00:00,-10.87,0.0,-0.0,0.0,2.21
2021-01-31 06:00:00,-10.96,0.0,-0.0,0.0,2.0
2021-01-31 07:00:00,-10.87,0.0,-0.0,0.0,1.86
2021-01-31 08:00:00,-10.92,0.0,-0.0,0.0,1.59
2021-01-31 09:00:00,-10.99,0.0,-0.0,0.0,1.24
2021-01-31 10:00:00,-11.23,0.0,-0.0,0.0,0.97
2021-01-31 11:00:00,-10.63,0.0,-0.0,0.0,0.48
2021-01-31 12:00:00,-10.98,0.0,-0.0,0.0,0.62
2021-01-31 13:00:00,-10.58,38.55,0.0,38.55,0.97
2021-01-31 14:00:00,-9.48,156.95,146.49,129.1,1.45
2021-01-31 15:00:00,-8.25,257.9,222.75,184.05,2.28
2021-01-31 16:00:00,-6.7,298.5,166.89,225.6,3.99
2021-01-31 17:00:00,-5.57,450.1,496.21,202.6,4.18
2021-01-31 18:00:00,-4.43,423.6,482.35,176.05,4.38
2021-01-31 19:00:00,-3.3,288.85,275.49,156.85,4.57
2021-01-31 20:00:00,-2.16,155.85,65.18,129.85,4.77
2021-01-31 21:00:00,-1.03,56.7,18.35,51.6,4.97
2021-01-31 22:00:00,0.11,9.5,0.0,9.5,5.16
2021-01-31 23:00:00,1.25,0.0,-0.0,0.0,5.36
2021-02-01 00:00:00,2.38,0.0,-0.0,0.0,5.55
2021-02-01 01:00:00,3.52,0.0,-0.0,0.0,5.75
2021-02-01 02:00:00,4.65,0.0,-0.0,0.0,5.94
2021-02-01 03:00:00,5.79,0.0,-0.0,0.0,6.14
2021-02-01 04:00:00,6.92,0.0,-0.0,0.0,6.33
2021-02-01 05:00:00,8.06,0.0,-0.0,0.0,6.53
2021-02-01 06:00:00,9.2,0.0,-0.0,0.0,6.72
2021-02-01 07:00:00,10.33,0.0,-0.0,0.0,6.92
2021-02-01 08:00:00,2.67,0.0,-0.0,0.0,5.1
2021-02-01 09:00:00,2.49,0.0,-0.0,0.0,4.21
2021-02-01 10:00:00,2.17,0.0,-0.0,0.0,3.24
2021-02-01 11:00:00,1.7,0.0,-0.0,0.0,2.41
2021-02-01 12:00:00,0.94,0.0,-0.0,0.0,2.0
2021-02-01 13:00:00,0.5,43.75,0.0,43.75,1.93
2021-02-01 14:00:00,1.31,156.75,300.92,98.55,1.72
2021-02-01 15:00:00,2.62,218.4,125.03,176.5,2.55
2021-02-01 16:00:00,3.4,264.15,85.21,226.6,2.41
2021-02-01 17:00:00,4.17,391.55,344.33,218.4,2.28
2021-02-01 18:00:00,5.15,352.1,224.85,235.75,2.34
2021-02-01 19:00:00,6.26,296.05,170.44,213.65,2.21
2021-02-01 20:00:00,6.55,276.95,403.16,114.4,2.48
2021-02-01 21:00:00,6.59,183.8,494.13,44.4,2.41
2021-02-01 22:00:00,6.08,33.05,159.56,12.55,1.86
2021-02-01 23:00:00,4.51,0.0,-0.0,0.0,2.0
2021-02-02 00:00:00,2.16,0.0,-0.0,0.0,1.45
2021-02-02 01:00:00,1.51,0.0,-0.0,0.0,1.03
2021-02-02 02:00:00,1.2,0.0,-0.0,0.0,0.9
2021-02-02 03:00:00,0.69,0.0,-0.0,0.0,0.62
2021-02-02 04:00:00,-0.05,0.0,-0.0,0.0,0.55
2021-02-02 05:00:00,-0.98,0.0,-0.0,0.0,0.83
2021-02-02 06:00:00,-1.15,0.0,-0.0,0.0,0.55
2021-02-02 07:00:00,-3.63,0.0,-0.0,0.0,1.79
2021-02-02 08:00:00,-3.03,0.0,-0.0,0.0,1.24
2021-02-02 09:00:00,-2.65,0.0,-0.0,0.0,1.1
2021-02-02 10:00:00,-2.83,0.0,-0.0,0.0,1.93
2021-02-02 11:00:00,-2.88,0.0,-0.0,0.0,2.21
2021-02-02 12:00:00,-1.89,0.0,-0.0,0.0,2.48
2021-02-02 13:00:00,-1.93,41.25,0.0,41.25,2.9
2021-02-02 14:00:00,-0.34,235.0,833.11,71.05,3.1
2021-02-02 15:00:00,2.01,295.6,397.72,160.85,4.0
2021-02-02 16:00:00,3.49,259.8,93.34,218.3,4.69
2021-02-02 17:00:00,4.01,404.8,379.37,212.45,5.17
2021-02-02 18:00:00,5.25,368.6,251.07,237.6,5.45
2021-02-02 19:00:00,5.56,249.8,166.14,168.75,6.14
2021-02-02 20:00:00,5.37,169.15,212.0,82.75,6.55
2021-02-02 21:00:00,5.1,53.0,42.95,40.7,6.9
2021-02-02 22:00:00,4.61,10.75,29.04,6.9,6.34
2021-02-02 23:00:00,4.66,0.0,-0.0,0.0,5.38
2021-02-03 00:00:00,5.28,0.0,-0.0,0.0,4.76
2021-02-03 01:00:00,6.36,0.0,-0.0,0.0,4.48
2021-02-03 02:00:00,7.99,0.0,-0.0,0.0,4.62
2021-02-03 03:00:00,10.61,0.0,-0.0,0.0,6.83
2021-02-03 04:00:00,12.83,0.0,-0.0,0.0,8.76
2021-02-03 05:00:00,13.31,0.0,-0.0,0.0,9.72
2021-02-03 06:00:00,13.34,0.0,-0.0,0.0,10.14
2021-02-03 07:00:00,12.62,0.0,-0.0,0.0,8.41
2021-02-03 08:00:00,12.22,0.0,-0.0,0.0,7.66
2021-02-03 09:00:00,12.11,0.0,-0.0,0.0,7.31
2021-02-03 10:00:00,12.41,0.0,-0.0,0.0,6.69
2021-02-03 11:00:00,12.5,0.0,-0.0,0.0,6.21
2021-02-03 12:00:00,12.2,0.0,-0.0,0.0,5.93
2021-02-03 13:00:00,11.31,26.8,0.0,26.8,5.52
2021-02-03 14:00:00,11.0,219.95,747.74,70.2,6.07
2021-02-03 15:00:00,11.39,356.1,817.2,76.15,6.83
2021-02-03 16:00:00,11.25,461.7,832.62,88.15,7.86
2021-02-03 17:00:00,10.79,515.35,811.84,100.3,7.93
2021-02-03 18:00:00,10.17,517.95,814.07,89.65,8.9
2021-02-03 19:00:00,8.94,475.7,817.87,73.1,9.24
2021-02-03 20:00:00,8.16,321.4,576.04,84.1,9.24
2021-02-03 21:00:00,7.23,104.15,118.68,69.65,8.69
2021-02-03 22:00:00,6.25,14.9,4.02,14.35,7.31
2021-02-03 23:00:00,5.54,0.0,-0.0,0.0,6.97
